x,y
2.4745632151,15.1906533723
2.4745632151,15.1906533723
2.47445801944,15.190494387
2.47455747707,15.1907702582
2.47455747707,15.1907702582
2.47462705442,15.1907526908
2.47452241576,15.1907454989
2.47451975504,15.1907387953
2.47451975504,15.1907387953
2.47451975504,15.1907387953
2.4743879444,15.1905594
2.47432428543,15.1903092094
2.47430023394,15.1903117043
2.47422721143,15.18991585
2.47420104195,15.1897814887
2.47411736428,15.1893727507
2.47397628561,15.1891596636
2.47391244617,15.1888771852
2.47384485181,15.188589498
2.473839902,15.1885688435
2.47393027145,15.1884890562
2.47393027145,15.1884890562
2.47399410593,15.1884024382
2.47405221612,15.1882943892
2.47405221612,15.1882943892
2.47410454722,15.1881650934
2.4741363151,15.1880668806
2.47416554699,15.1879591555
2.47419223204,15.1878419915
2.47419490851,15.1878290352
2.47473557563,15.1893885737
2.47516092069,15.190617973
2.47530248433,15.1910276372
2.4757247631,15.1922511325
2.47586514811,15.1926583747
2.47628433413,15.1938758766
2.47656248464,15.1946849901
2.47682297121,15.195443628
2.47682297121,15.195443628
2.47682297121,15.195443628
2.47873034197,15.1970427229
2.47873034197,15.1970427229
2.4799022593,15.1980785399
2.48040696361,15.1983818299
2.48040696361,15.1983818299
2.48119467174,15.1989178784
2.48185069246,15.1990650754
2.48220810674,15.1992766887
2.48220810674,15.1992766887
2.48220810674,15.1992766887
2.48414425233,15.2006113909
2.48459376524,15.2005233203
2.4851850885,15.2005590097
2.48592013639,15.2008213193
2.48616754876,15.2004622974
2.48678306321,15.2004914906
2.48706303847,15.2002799275
2.48706303847,15.2002799275
2.48706303847,15.2002799275
2.48706303847,15.2002799275
2.48773431511,15.1976188794
2.48773431511,15.1976188794
2.48798857113,15.1946611714
2.48803078863,15.1932323965
2.48803078863,15.1932323965
2.48826631568,15.1920341636
2.48839049931,15.1902521744
2.48862020656,15.1856428748
2.48862020656,15.1856428748
2.48878335186,15.1835254946
2.48891522431,15.1798818147
2.48888525707,15.1758452477
2.48915259833,15.1694874533
2.48929640048,15.1649024276
2.48936539459,15.1601062828
2.48950077752,15.1548089152
2.48965847064,15.1496557198
2.48976250433,15.144462518
2.48975782845,15.1421329822
2.48975782845,15.1421329822
2.48975782845,15.1421329822
2.4916962352,15.1294180864
2.49243553597,15.1221993801
2.49294145225,15.1177443303
2.49294145225,15.1177443303
2.4938978739,15.1079213384
2.4938978739,15.1079213384
2.49512459951,15.0974532655
2.49512459951,15.0974532655
2.4953687048,15.0955866529
2.4953687048,15.0955866529
2.49932908333,15.0777632078
2.50082502888,15.0706249272
2.50239898724,15.0591782379
2.50384374598,15.0515526121
2.50579493634,15.043921609
2.50660048506,15.0357326988
2.50824007443,15.0274166302
2.51022537948,15.0192049961
2.51164743494,15.0105221334
2.51259661003,15.0051972279
2.51387791154,14.9968982033
2.51456196436,14.9907700174
2.51578397208,14.9794916692
2.51673494337,14.9730136084
2.51753654794,14.9663885287
2.51753654794,14.9663885287
2.51843683422,14.9623850035
2.51843683422,14.9623850035
2.51843683422,14.9623850035
2.51843683422,14.9623850035
2.52014834582,14.9195764746
2.52048701826,14.9091023848
2.52095490653,14.8977858949
2.52141469377,14.8809798809
2.52183833405,14.8701467317
2.522171809,14.8582091747
2.52262748408,14.8467606394
2.52283254672,14.8383646034
2.52283254672,14.8383646034
2.52283254672,14.8383646034
2.52624597439,14.79861736
2.52730858091,14.7860470913
2.52822509104,14.7732028778
2.52960192745,14.7533615796
2.53069802326,14.7402499376
2.53069802326,14.7402499376
2.53302764736,14.7132906223
2.53302764736,14.7132906223
2.53359408015,14.7078091619
2.53359408015,14.7078091619
2.53732608619,14.6684814088
2.53877758599,14.6531298743
2.53990966913,14.6377657788
2.54121487465,14.6220106587
2.54305854131,14.5981409622
2.54384889929,14.5822997543
2.54499681712,14.5660082834
2.54659098973,14.5492018308
2.54774430826,14.5325118511
2.54837384386,14.5232636313
2.54997121346,14.5007334521
2.55161212391,14.4863658667
2.55298636657,14.4712345346
2.55430315867,14.4556309692
2.55572788191,14.4310964821
2.55572788191,14.4310964821
2.5585386999,14.3991931275
2.5585386999,14.3991931275
2.55933248215,14.3931980098
2.55933248215,14.3931980098
2.5625628196,14.3467651014
2.56375715784,14.3287316048
2.56496273379,14.3104305225
2.56609992042,14.2917934805
2.56765635538,14.2732460095
2.56889757116,14.2446102715
2.57021954994,14.2254399465
2.57138832541,14.2061296818
2.57308559404,14.1865741492
2.57397587859,14.1743605496
2.57604885374,14.1534587985
2.57867590397,14.1447471365
2.58057480589,14.1318305875
2.58241720557,14.1187228921
2.58430235844,14.1044228656
2.58430235844,14.1044228656
2.58864713766,14.067027328
2.58864713766,14.067027328
2.58960318435,14.0633446167
2.58960318435,14.0633446167
2.59221418025,14.0082932215
2.59320555475,13.9871145695
2.59411581815,13.9657353223
2.59518582227,13.9442298516
2.59632755706,13.9229279073
2.59726695836,13.9008762377
2.59847878728,13.8679461884
2.59920860721,13.8461703407
2.59929163125,13.8445555246
2.59929163125,13.8445555246
2.60236335377,13.7722034033
2.60402471991,13.7460558974
2.60521253796,13.721047812
2.60615202656,13.6959670911
2.60747647017,13.6712237412
2.60747647017,13.6712237412
2.61024357715,13.6100447698
2.61024357715,13.6100447698
2.61265612648,13.5606058599
2.61265612648,13.5606058599
2.61406034593,13.5379333081
2.61556893241,13.5207768051
2.61715901914,13.5039344425
2.61876210968,13.4872222798
2.62030738807,13.4701693718
2.62193923409,13.4533064909
2.62325510532,13.4476557117
2.62436484691,13.449122424
2.62648829939,13.4349122697
2.62660385499,13.4336833117
2.62660385499,13.4336833117
2.63265692003,13.363533399
2.63460465962,13.3397906893
2.63689816922,13.3156474852
2.63912391263,13.2918219159
2.64087138121,13.2679743803
2.64310442939,13.2439938318
2.64310442939,13.2439938318
2.64528912184,13.2192328258
2.64528912184,13.2192328258
2.64528912184,13.2192328258
2.6501910313,13.1406564934
2.65184451704,13.118013464
2.65310946955,13.0954211759
2.65472464433,13.0726873787
2.65600974778,13.0500846279
2.65722037343,13.0271443742
2.65866564834,13.0044022897
