x,y
2.38816257987,15.4515352037
2.38816257987,15.4515352037
2.38835228395,15.451601949
2.38854071483,15.4516642284
2.38882038575,15.4517490695
2.38894793628,15.4517846705
2.38894793628,15.4517846705
2.38894793628,15.4517846705
2.38913294014,15.4502188914
2.38918883219,15.4497460072
2.38924475341,15.4492729495
2.38930070382,15.4487997181
2.3893566534,15.448326567
2.3893566534,15.448326567
2.3894685921,15.44738015
2.3894685921,15.44738015
2.3895806443,15.4464330667
2.3895806443,15.4464330667
2.38974664827,15.4458464671
2.38989154428,15.4455052843
2.39003626178,15.445164527
2.39018103373,15.4448236466
2.39032582388,15.4444827284
2.390470577,15.4441419026
2.3906876608,15.4436307815
2.39083246721,15.4432898431
2.39090496978,15.4431191418
2.39099013022,15.4429186403
2.39034076036,15.4421361171
2.39001310511,15.4417074381
2.38969374054,15.4412654817
2.38938273315,15.4408103272
2.38908021413,15.4403421769
2.38878605144,15.4398608373
2.38850020788,15.4393662353
2.38850020788,15.4393662353
2.38820528431,15.4388255435
2.38820528431,15.4388255435
2.38800841238,15.4387367804
2.38792768301,15.4386995131
2.38784709971,15.4386618071
2.38776653084,15.438623601
2.38768606681,15.4385849373
2.38760565872,15.4385457929
2.38748511328,15.4384861549
2.38744498223,15.4384660462
2.3873647428,15.4384254576
2.38724461817,15.4383637381
2.38716430925,15.4383218347
2.38712317672,15.4381129899
2.38708749912,15.437880508
2.38705220364,15.4376472351
2.38701739211,15.4374138469
2.38698300655,15.4371799634
2.38694900502,15.4369452934
2.38694900502,15.4369452934
2.38688222686,15.4364740655
2.38688222686,15.4364740655
2.38695487007,15.4361977199
2.38706558239,15.4360396721
2.38718201169,15.4358715069
