x,y
2.36553942448,15.1429563689
2.36553942448,15.1429563689
2.36558029285,15.1430922874
2.36558029285,15.1430922874
2.36558029285,15.1430922874
2.36678905654,15.1466211434
2.36692508987,15.1470201812
2.36733180706,15.1482155877
2.36760165709,15.149010684
2.36787036247,15.1498039844
2.36813810641,15.1505960283
2.36840497734,15.1513870784
2.36857694086,15.1518976554
2.36857694086,15.1518976554
2.36857694086,15.1518976554
2.36857694086,15.1518976554
2.37044863801,15.1568681943
2.37044863801,15.1568681943
2.37108404208,15.1585811372
2.37171556184,15.1602969088
2.37171556184,15.1602969088
2.37234128943,15.1620103162
2.3727561982,15.1631539335
2.37316899936,15.1642977719
2.37357998602,15.1654426491
2.37359698769,15.1654901421
2.37422157259,15.1706449184
2.37468367182,15.174594473
2.374834571,15.1759112799
2.37527846308,15.179867903
2.3755664523,15.182505505
2.37584797253,15.185141773
2.37612376515,15.1877837194
2.37612376515,15.1877837194
2.37641588117,15.1906506666
2.37641588117,15.1906506666
2.37711688715,15.1941560639
2.37711688715,15.1941560639
2.37749725557,15.1959747609
2.37825456797,15.1976722368
2.37825456797,15.1976722368
2.37852361584,15.1994124948
2.3787441254,15.2005176744
2.37895911299,15.2016181896
2.37897806784,15.201716391
2.37897806784,15.201716391
2.37705238505,15.2038981215
2.37598657813,15.2050976372
2.3758722218,15.2052477025
2.37486489566,15.2062396046
2.37455036503,15.206484
2.37400523121,15.2068210182
2.37337416342,15.2071009391
2.37288942936,15.2072314434
2.37285312479,15.2072314508
2.37285312479,15.2072314508
2.37526599528,15.2079227313
2.37526599528,15.2079227313
2.37633153061,15.2084269302
2.37753328583,15.2071891043
2.37753328583,15.2071891043
2.37852614161,15.2064361159
2.3793961642,15.2056699861
2.38007721284,15.2046558174
2.38019243399,15.2044663786
2.38137835383,15.2013740816
2.38204070701,15.1994700939
2.38278745332,15.1979301861
2.38341271559,15.1951916471
2.3841195409,15.1931220797
2.38487612475,15.1902791377
2.38571084151,15.185239564
2.38636631989,15.1819398927
2.38699863069,15.178244023
2.38756132869,15.1746190399
2.38735445966,15.1715365538
2.38701271175,15.1684690962
2.38701271175,15.1684690962
2.38611204946,15.1663501185
2.38555632595,15.1580448461
2.38555632595,15.1580448461
2.38454389401,15.1550765951
2.38399564202,15.147920781
2.3834337304,15.143973296
2.3834337304,15.143973296
2.38412790445,15.1319254896
2.3844832961,15.1257014218
2.38495769761,15.1196184781
2.38502430636,15.1127358626
2.38565698187,15.1063823626
2.38564444832,15.0991776576
2.38602416986,15.0923761754
2.38601569523,15.0812778714
2.38627531461,15.0739428509
2.38636730571,15.0663527373
2.38654226702,15.0585679175
2.38692981017,15.0509342623
2.38692981017,15.0509342623
2.38761927111,15.0434485091
2.38831680509,15.0264879846
2.38831680509,15.0264879846
2.38893755152,15.0185333503
2.38950872268,15.009941395
2.38971615799,14.99607775
2.39028043795,14.9869666373
2.39060808333,14.9776629501
2.39089707449,14.9690005398
2.39134310998,14.9600835753
2.39171873524,14.9512361605
2.39222085534,14.9431336542
2.3922929196,14.9327565305
2.39302963905,14.924184699
2.39339650129,14.9144157784
2.39365567604,14.8983619279
2.39410711913,14.8883476753
2.39410711913,14.8883476753
2.3946991541,14.8642179539
2.3946991541,14.8642179539
2.39525955573,14.840125972
2.39542489835,14.8277220558
2.39542489835,14.8277220558
2.39617670617,14.815458383
2.3963650041,14.8027930607
2.39663778156,14.7899288195
2.39675856204,14.7700562183
2.39683820821,14.7671030019
2.39683820821,14.7671030019
2.39739983458,14.7320631273
2.39739672025,14.7190749395
2.39783282119,14.706761822
2.39780978085,14.6928897864
2.39809445742,14.6800499811
2.39817381339,14.6664527918
2.39835345278,14.6527995641
2.39834601289,14.6497069889
2.39834601289,14.6497069889
2.39834601289,14.6497069889
2.39797267745,14.6000097356
2.39792686203,14.569277982
2.39795495287,14.5534862368
2.39795495287,14.5534862368
2.39798280565,14.537874292
2.39795286716,14.5217610803
2.39796222493,14.5190298892
2.39796222493,14.5190298892
2.39796222493,14.5190298892
2.39796222493,14.5190298892
2.39819232532,14.4295190463
2.39808966235,14.4121478955
2.39808899864,14.3951835966
2.39811325616,14.3769415018
2.39836033967,14.3595109501
2.39826071014,14.3413489697
2.39848510046,14.3230500891
2.39850818712,14.3203944682
2.39850818712,14.3203944682
2.39850818712,14.3203944682
2.3988192456,14.2512359944
2.39907589957,14.2085255715
2.39924680021,14.1870845609
2.39924680021,14.1870845609
2.39948372824,14.164411738
2.39966398919,14.1425770883
2.39979898612,14.098956228
2.39979898612,14.098956228
2.4000588706,14.0757656716
2.40008486628,14.0426398307
2.40018644529,14.026169721
2.40031220357,14.0103499991
2.40067754921,13.9964051053
2.4008260475,13.9773324949
2.40123776867,13.9640426525
2.40091423461,13.9449693724
2.40094705985,13.9440417018
2.40094705985,13.9440417018
2.40094705985,13.9440417018
2.40094705985,13.9440417018
2.39870134672,13.8383785431
2.3975660015,13.7902070954
2.39680309292,13.7660603086
2.39608909247,13.7418462969
2.39608909247,13.7418462969
2.39555040811,13.7166524964
2.39423797121,13.6690097279
2.39423797121,13.6690097279
2.39372921278,13.643617093
2.39309492003,13.6194073093
2.3920706495,13.5872869117
2.39151990154,13.5662402311
2.39091864177,13.5462630782
2.39051747533,13.5244796093
2.38993104337,13.5042366845
2.38970375054,13.4823134243
2.38899305608,13.4624735145
2.38881779311,13.4416834438
2.38876670249,13.4390288827
2.38876670249,13.4390288827
2.38784013782,13.3722565223
2.38745753726,13.3529865463
2.38731333262,13.3336419937
2.38717824264,13.3142986402
2.38717824264,13.3142986402
2.38696531738,13.2966453546
2.38647284796,13.256663621
2.38647284796,13.256663621
2.38642412657,13.2498068825
2.38642412657,13.2498068825
2.38493331155,13.1875182664
2.3842064512,13.152688408
2.38344160879,13.1287628248
2.38282952125,13.1048324965
2.38204452457,13.0801706962
2.38143319897,13.0571098136
2.3807020016,13.0324979805
2.3799037887,13.008439107
2.37910064661,12.9847756157
2.37881166859,12.9706431299
2.37735614323,12.9419277062
2.37610991432,12.9105140487
2.37509816349,12.8901962268
2.37409615871,12.8701440966
2.37409615871,12.8701440966
2.37278981118,12.849513368
2.37074975881,12.8084117296
2.37074975881,12.8084117296
2.36976756034,12.7945581258
2.36976756034,12.7945581258
2.36878465351,12.748172858
2.36814485613,12.7275943601
2.36750844348,12.6959772221
2.36720129603,12.6756552385
2.3668647091,12.6563698233
2.36653437018,12.6350762954
2.36627662758,12.6150067461
2.3659268366,12.5946153111
2.36583748124,12.586620951
2.36583748124,12.586620951
2.36516474128,12.5304946984
2.36503547835,12.5090078748
2.36490940392,12.475121746
2.36464209793,12.4545231924
2.3646856757,12.4331236726
2.3646856757,12.4331236726
2.36438718056,12.3896064597
2.36438718056,12.3896064597
2.36435679628,12.3817778946
2.36435679628,12.3817778946
2.36435679628,12.3817778946
2.36426863904,12.2926793055
2.36414205478,12.2685738249
2.36356730041,12.2331650638
2.36375126333,12.2076069457
2.36338719647,12.1846232196
2.36326287952,12.1605213065
2.36321701496,12.1359544459
2.36319079519,12.1107285842
2.36291106701,12.0866382363
2.36294454736,12.0633175322
2.36195105603,12.0443654559
2.36057861517,12.0254263126
2.35905429412,11.9976143669
2.35752549906,11.9798562651
2.35647046469,11.9618251545
2.35518516191,11.9438633256
2.35518516191,11.9438633256
2.35440095052,11.9372300192
2.35440095052,11.9372300192
2.35440095052,11.9372300192
2.35131913417,11.8505931177
2.35029623139,11.8267735059
2.34975897915,11.8029422329
2.3487448531,11.7678750773
2.34773731928,11.7441846383
2.34679845335,11.7202967016
2.34550538963,11.6954905365
2.34469079552,11.6777811989
2.34469079552,11.6777811989
2.34469079552,11.6777811989
2.34140968666,11.6004193241
2.34037554595,11.5767510513
2.33917213903,11.5532204492
2.33754552325,11.5184668874
2.3361906645,11.4939519554
2.33485511462,11.4712890196
2.33485511462,11.4712890196
2.33224261489,11.4242459836
2.33224261489,11.4242459836
2.3309188133,11.4064348414
2.32952048291,11.3802894043
2.32858101405,11.3619325733
2.32716305015,11.342209536
2.32620411652,11.3223475636
2.32466232776,11.291716507
2.32345195828,11.2720521752
2.32272257743,11.252373218
2.32220226616,11.2388634264
2.32220226616,11.2388634264
2.32220226616,11.2388634264
2.31882822306,11.1630831345
2.31765250734,11.1401616912
2.31653781416,11.1171722024
2.31557060827,11.0940450338
2.31429370649,11.0597580043
2.3132495994,11.0367020945
2.3132495994,11.0367020945
2.311302513,10.990717612
2.311302513,10.990717612
2.30920589525,10.945126023
2.30920589525,10.945126023
2.30904430462,10.9287807131
2.30895854629,10.9140234074
2.309040856,10.8992783503
2.30921025384,10.8843281731
2.30901306128,10.8584128584
2.30921854231,10.8433364002
2.30927209526,10.8424286667
2.30927209526,10.8424286667
2.30927209526,10.8424286667
2.30602013385,10.7511949868
2.3052616895,10.7282458379
2.30449803633,10.7049016692
2.30333398162,10.681770079
2.3025648505,10.658688591
2.30118124995,10.6244653248
2.30013531146,10.6010545624
2.29909849195,10.577787056
2.29909849195,10.577787056
2.29836879673,10.5607493593
2.29885352412,10.5337613004
2.30012236409,10.5127068388
2.30091816127,10.4920222689
2.30181562082,10.4711394215
2.30242106399,10.4505352856
2.30344017425,10.4297194482
2.30365269142,10.3977053868
2.30472991213,10.3836483062
2.30472991213,10.3836483062
2.30472991213,10.3836483062
2.30269530808,10.3159284552
2.30180921798,10.2952599023
2.30131136799,10.2746442695
2.30056753897,10.2541034447
2.29964135141,10.2335730536
2.29910468509,10.2130996268
2.29791368201,10.1817382889
2.29785039844,10.1800945865
2.29785039844,10.1800945865
2.29785039844,10.1800945865
2.29497996259,10.1110985531
2.29383911445,10.0868131605
2.29293888813,10.0631397399
2.29179723314,10.0395438911
2.29097963688,10.0160651932
2.28991584352,9.99239968617
2.28902163357,9.96899090389
2.28890437,9.966279775
2.28890437,9.966279775
2.28890437,9.966279775
2.28890437,9.966279775
2.28244640913,9.83717291396
2.28084090193,9.8132737505
2.2791348906,9.79018377685
2.27789396855,9.76537934213
2.27661091803,9.74166113758
2.27520728301,9.71748747295
2.27329598766,9.68243222659
2.27329598766,9.68243222659
2.27323605428,9.6812138758
2.27323605428,9.6812138758
2.27287047473,9.62103173483
2.27291991139,9.60039506626
2.27258455889,9.57971707947
2.27241889182,9.55903396361
2.27226961235,9.53835504009
2.27204421748,9.51748720316
2.27225201006,9.50287998933
2.27225201006,9.50287998933
2.27225201006,9.50287998933
2.27225201006,9.50287998933
2.2649847187,9.39569508572
2.2635364767,9.37319054723
2.26252035223,9.34985291522
2.26087073259,9.32743902251
2.2593855653,9.30525366295
2.25819698217,9.28279862087
2.25807102859,9.2809198687
2.25807102859,9.2809198687
2.25807102859,9.2809198687
2.25807102859,9.2809198687
2.25474846502,9.15968502876
2.25474846502,9.15968502876
2.2544582868,9.13701150719
2.25407638671,9.11463189669
2.25370173628,9.09212079058
2.25309193617,9.0695554469
2.25284424485,9.05279171605
2.25284424485,9.05279171605
2.25284424485,9.05279171605
2.25284424485,9.05279171605
2.25228624303,8.94319073308
2.25223313551,8.92007209021
2.25159093962,8.89743573451
2.25222657591,8.87389262742
2.25218923445,8.85077311985
2.25206906164,8.82759204171
2.25220147339,8.80459790835
2.25220147339,8.80459790835
2.25198223077,8.74739449422
2.25198223077,8.74739449422
2.25137259598,8.70237287213
2.25137259598,8.70237287213
2.25107662717,8.68004869804
2.25050941294,8.65809224702
2.25001368792,8.63567164118
2.24961933403,8.61331418706
2.24908677492,8.59109818774
2.24872338735,8.56874369472
2.24871077398,8.56722528759
2.24871077398,8.56722528759
2.24678832244,8.49642409994
2.24587502012,8.47574025846
2.24516523892,8.45413454481
2.24472258683,8.43434148015
2.24382919809,8.41366579056
2.24293070886,8.39311954274
2.24226289137,8.3723675761
2.24160827732,8.35174721424
2.24153136867,8.34980356473
2.24153136867,8.34980356473
2.23653137103,8.26996285199
2.23653137103,8.26996285199
2.23429681376,8.24558191711
2.23260019789,8.22217801788
2.23073510485,8.19726497927
2.22890810806,8.17367610145
2.22754238553,8.14979971609
2.225530876,8.12634684146
2.22536627032,8.12417629361
2.22536627032,8.12417629361
2.22144288261,8.04875504495
2.22024082321,8.02660888644
2.21931567079,8.00450454269
2.21841699951,7.98235133917
2.21739596314,7.96032876095
2.2165340755,7.93816527813
2.21560584683,7.91607226425
2.2145120657,7.89385681309
2.21365858653,7.87156208121
2.21365858653,7.87156208121
2.21134571886,7.81566097807
2.21134571886,7.81566097807
2.21004119427,7.77088312343
2.21004119427,7.77088312343
2.20976312045,7.74821955749
2.20930352216,7.7259584422
2.20884973284,7.70343425795
2.20809659355,7.68119375459
2.20805597169,7.67944731255
2.20805597169,7.67944731255
2.20471305046,7.60914746
2.20304684139,7.57438193287
2.20185041591,7.55132839228
2.20091944139,7.52670065282
2.19976383019,7.50309245471
2.19868312847,7.47928262453
2.19768985804,7.4554034065
2.19647836964,7.43186196538
2.19517044717,7.40812698163
2.19395925724,7.38485172376
2.19317800869,7.36547879465
2.19317800869,7.36547879465
2.19033497252,7.31634271205
2.19033497252,7.31634271205
2.18952143036,7.29871453211
2.18839344862,7.27979307852
2.18724663417,7.26195035347
2.18724663417,7.26195035347
2.18724663417,7.26195035347
2.18724663417,7.26195035347
2.18724663417,7.26195035347
2.18120392615,7.15312039624
2.1793166434,7.12058609745
2.17793807788,7.0993732937
2.17660073489,7.07755019155
2.17660073489,7.07755019155
2.17394317409,7.03457497038
2.17259939588,7.01176923921
2.17257336907,7.01140404879
2.17257336907,7.01140404879
2.17257336907,7.01140404879
2.16795323757,6.94610590188
2.16404981228,6.89078115533
2.16404981228,6.89078115533
2.16243532623,6.86924331081
2.16121143082,6.84718572328
2.15970898713,6.82568401816
2.15942663312,6.82164283734
2.15942663312,6.82164283734
2.15942663312,6.82164283734
2.15942663312,6.82164283734
2.14940616976,6.71239777335
2.14738423167,6.68953300681
2.14435729622,6.65551844117
2.14225056957,6.63288335807
2.14037494834,6.61017479672
2.13857464152,6.58766768039
2.13857464152,6.58766768039
2.13451880902,6.54219040564
2.13415154536,6.53809880775
2.13415154536,6.53809880775
2.12838940162,6.49747590649
2.12212272265,6.452865913
2.12212272265,6.452865913
2.11738392888,6.41964465954
2.11433701102,6.39776643757
2.11111759545,6.37591083837
2.10817960217,6.35364518481
2.10502508152,6.33173768502
2.10463238441,6.328862818
2.10463238441,6.328862818
2.09939283661,6.27149637907
2.09760167535,6.25148753055
2.09531742683,6.23253145434
2.09268909209,6.20156099044
2.09268909209,6.20156099044
2.08907507965,6.16039491265
2.08701792945,6.14137043536
2.08688485572,6.14002289652
2.08688485572,6.14002289652
2.08688485572,6.14002289652
2.08210068039,6.08753462625
2.0790195659,6.05216394971
2.0790195659,6.05216394971
2.07529478515,6.00569822838
2.07529478515,6.00569822838
2.07359608148,5.99006023389
2.07342379436,5.98819333173
2.07342379436,5.98819333173
2.07342379436,5.98819333173
2.07342379436,5.98819333173
2.06374122301,5.86877231191
2.06199504787,5.84456295272
2.06019693292,5.82056001971
2.05811753544,5.7954376469
2.05523384744,5.76015337486
2.05352116671,5.73675558872
2.05161078254,5.71162518654
2.0493793334,5.6873140051
2.04755129357,5.66291876624
2.04732832355,5.66018487874
2.04631344337,5.64284572567
2.04406347318,5.6031062922
2.04406347318,5.6031062922
2.04183249027,5.56340517895
2.04183249027,5.56340517895
2.04007629961,5.53374996532
2.03884160361,5.51390091253
2.03876839656,5.51265052534
2.03876839656,5.51265052534
2.03876839656,5.51265052534
2.03069296538,5.41796349494
2.02856681129,5.39419210081
2.02616593055,5.370242365
2.02387483004,5.34531447144
2.02176819211,5.32134322546
2.01888400313,5.28704115828
2.01657433586,5.26225026132
2.01460940285,5.23827014912
2.01234117286,5.21458091256
2.01209151384,5.21141390912
2.00733108817,5.16539346984
2.00456432596,5.14095587886
2.00456432596,5.14095587886
1.9992715839,5.09195314219
1.9992715839,5.09195314219
1.99584579829,5.0664891712
1.99225321472,5.030962834
1.98945150309,5.00634208372
1.98775328934,4.99149604443
1.98775328934,4.99149604443
1.98775328934,4.99149604443
1.98306770068,4.92126046842
1.98182954186,4.90073422614
1.98073118536,4.88099495405
1.97940019118,4.86015409104
1.97767488969,4.8384765916
1.97581471808,4.807244984
1.97452750162,4.78667537637
1.97346813181,4.76575860383
1.97331832713,4.76347702316
1.97331832713,4.76347702316
1.97090754823,4.69955580251
1.97090754823,4.69955580251
1.96936916895,4.65623148672
1.96936916895,4.65623148672
1.96790537531,4.61290961732
1.96790537531,4.61290961732
1.96663913926,4.5801713527
1.96623851556,4.56653662511
1.96623851556,4.56653662511
1.96623851556,4.56653662511
1.961148571,4.48538029446
1.95972401807,4.46122513219
1.95836618533,4.4359569139
1.95712690867,4.41191683958
1.95565981282,4.38873229203
1.95451391492,4.36357888299
1.95231579285,4.32844701309
1.95106813432,4.30445849522
1.9497519907,4.28068784077
1.94842294137,4.2566529389
1.94848006125,4.23782934118
1.94868279993,4.21975583586
1.94869514693,4.20129873112
1.94869514693,4.20129873112
1.94897519995,4.16457701736
1.94897519995,4.16457701736
1.9499176473,4.14823298092
1.94984481976,4.14508248904
1.94984481976,4.14508248904
1.94984481976,4.14508248904
1.94575156407,4.0478892063
1.94472638234,4.02504061146
1.94419033536,4.00234373065
1.94293314663,3.98015644909
1.94202088481,3.95738873692
1.94160489455,3.93489772277
1.94074024398,3.91253326254
1.93917789471,3.87886516349
1.93848034412,3.85623036423
1.93840859965,3.85382758903
1.93752019546,3.80777430487
1.93699909217,3.78352349794
1.93664529588,3.75912996546
1.93664529588,3.75912996546
1.9356484155,3.7103706883
1.9356484155,3.7103706883
1.93589258715,3.6850590261
1.93519768752,3.6607635341
1.93417373707,3.62527020619
1.93414112935,3.62309513633
1.93093866925,3.58081881624
1.92929913105,3.55876292982
1.92754846751,3.53695590563
1.92602064455,3.5135952788
1.92439373715,3.49200960052
1.92287909096,3.46991883883
1.9213538819,3.44773424538
1.92045882482,3.43456167298
1.92045882482,3.43456167298
1.92045882482,3.43456167298
1.91503385782,3.35363757514
1.91354589259,3.3333684531
1.91228948767,3.3130242611
1.91228948767,3.3130242611
1.90926369126,3.2723842628
1.90926369126,3.2723842628
1.9076741913,3.25296139647
1.90682920467,3.2418100166
1.90682920467,3.2418100166
1.90682920467,3.2418100166
1.90462167116,3.15174677119
1.90413204165,3.12919926391
1.90467619867,3.10609143159
1.90366323848,3.08368663564
1.90311570674,3.0609558539
1.90378975494,3.03792491701
1.9031966021,3.01514045365
1.90316547551,3.01267130893
1.90316547551,3.01267130893
1.90042700967,2.93642424177
1.89981337651,2.91388148834
1.89913334787,2.89141443036
1.8983883309,2.8691558283
1.8983883309,2.8691558283
1.89712282109,2.82430888762
1.89712282109,2.82430888762
1.89570540663,2.77922740327
1.89570540663,2.77922740327
1.89562729613,2.75689940187
1.89558780152,2.75463911907
1.89280434593,2.69630779874
1.8915881906,2.67167466189
1.89072539783,2.64424367385
1.88946986216,2.62184760157
1.88824309103,2.59695441523
1.88693097537,2.57213609169
1.88588423552,2.54799583365
1.88588423552,2.54799583365
1.88588423552,2.54799583365
1.88588423552,2.54799583365
1.88588423552,2.54799583365
1.878849244,2.43142548287
1.87745351167,2.4105211741
1.87745351167,2.4105211741
1.8748913621,2.36876678775
1.8748913621,2.36876678775
1.87193288949,2.32590011578
1.87193288949,2.32590011578
1.87178579685,2.32353249772
1.87178579685,2.32353249772
1.86919419444,2.25242909515
1.86698768125,2.21700671377
1.86626875291,2.19148462091
1.86477416998,2.16812171577
1.86369246722,2.14370770411
1.862605301,2.11928242813
1.86160072082,2.09385151436
1.86144922652,2.09000207584
1.86144922652,2.09000207584
1.86144922652,2.09000207584
1.85716076168,2.00899902799
1.85484738827,1.97678601352
1.8536678412,1.95551519403
1.85243240192,1.93458423232
1.85152165447,1.91362749321
1.85152165447,1.91362749321
1.84948498532,1.87153350311
1.84948498532,1.87153350311
1.84947627814,1.87119569457
1.84947627814,1.87119569457
1.84657090368,1.80251700621
1.84542816503,1.77984654105
1.84335602932,1.74589946154
1.84235174492,1.7229676959
1.84128629794,1.7001077408
1.83999764874,1.6774646356
1.83948722847,1.66213366966
1.83948722847,1.66213366966
1.83948722847,1.66213366966
1.83948722847,1.66213366966
1.83948722847,1.66213366966
1.82831406984,1.53098261175
1.82503715735,1.49533114104
1.82284832854,1.47110811592
