x,y
2.57003335298,15.6177901683
2.57003335298,15.6177901683
2.58698963252,15.4146802415
2.57783237003,15.2144773755
2.56305216587,14.99535434
2.55334312921,14.7710399088
2.54473228447,14.564632167
2.54043083745,14.3462163661
2.53779528147,14.1392238774
2.5356928142,13.9235488085
2.53610418328,13.7106968955
2.53932025707,13.4942616465
2.53428623604,13.2786035185
2.52523171337,13.0506631253
2.5205049898,12.8266992772
2.51237632178,12.6129150339
2.49719066948,12.404521277
2.47871305969,12.1985423108
2.45930599912,11.9886201272
2.43958959229,11.7737932872
2.4104370722,11.552242056
2.38600335767,11.3510235104
2.36156765705,11.1490219765
2.34496903279,10.9438585816
2.3224216665,10.7050258609
2.29687732572,10.4934912599
2.27789207015,10.2893567386
2.26889921669,10.060805109
2.24619246276,9.83842227807
2.22676281835,9.62864394445
2.20736300757,9.3961258887
2.18894796807,9.18501503886
2.16708899425,8.97590445851
2.14538793999,8.76039543236
2.13307260467,8.55342333553
2.12272767449,8.34223230125
2.09951381428,8.12717806586
2.07000233713,7.92817594586
2.0487945892,7.72884028788
2.03650550961,7.51271693767
2.03179741751,7.29642224942
2.01928334111,7.09472092496
2.00590252568,6.8906407525
1.9997660306,6.68461394041
1.99069545829,6.47259227701
1.97757297898,6.25268811795
1.96192018802,6.0299296614
1.94846171716,5.81132925861
1.94288559278,5.60371601025
1.93039075671,5.38080439157
1.91607300551,5.17310602034
1.89983415222,4.96379252405
1.88614786566,4.7571630981
1.87567666845,4.54495418952
1.86578234684,4.30435814981
1.86061782202,4.10425911093
1.85306232406,3.90228359134
1.84951171077,3.67903862852
1.84121597238,3.47893300242
1.84915323919,3.27748946337
