x,y
2.83603995896,15.8617595117
2.83603995896,15.8617595117
2.83637519406,15.8620694412
2.83659977923,15.8622761169
2.83682523282,15.8624828298
2.837051512,15.8626895408
2.83731695623,15.862931072
2.83728393808,15.8633481599
2.83724654723,15.8638513085
2.83721163598,15.8643568541
2.8371639861,15.8651187534
2.8371353763,15.8656288165
2.83712199548,15.865884906
2.83710630004,15.866202641
2.83710630004,15.866202641
2.83710630004,15.866202641
2.83710630004,15.866202641
2.8366535393,15.8669292087
2.83656101659,15.8670780163
2.83656101659,15.8670780163
2.83637615857,15.8673756697
2.83637615857,15.8673756697
2.83623775685,15.8675988179
2.83614583118,15.8677471731
2.83605377787,15.8678958478
2.83596160515,15.8680448293
2.83586972638,15.8681934497
2.83545962682,15.8684578653
2.83502277216,15.8687313358
2.83459107566,15.8690019213
2.83395062926,15.8694040031
2.83353021509,15.8696683852
2.83332104477,15.8698000582
2.83270148612,15.8701906104
2.83229434597,15.8704477135
2.83189104324,15.8707027616
2.83145109185,15.870512813
2.83101698685,15.8702784604
2.83059276698,15.8700438851
2.83059276698,15.8700438851
2.82977579891,15.8695750547
2.82977579891,15.8695750547
2.82919108229,15.8692240224
2.82881431802,15.8689901272
2.82844421738,15.8687538958
2.82840612466,15.8687291952
2.8290600991,15.8691005885
2.82940993179,15.8692973206
2.82976191767,15.8694939351
2.83011600556,15.869690406
2.83081159117,15.8699794114
2.83165069027,15.8701589691
2.83230701039,15.870109073
2.83300823723,15.8702664239
2.83329220778,15.8703989213
2.83317838115,15.8702272015
2.83317838115,15.8702272015
2.83224045601,15.8689545652
2.83188319941,15.8682126098
2.83188319941,15.8682126098
2.83100049797,15.8664659063
2.83100049797,15.8664659063
2.83019388541,15.8645160385
2.83019388541,15.8645160385
2.82953619292,15.863236584
2.8293482537,15.8628311427
2.8293740224,15.8609077174
2.82957529193,15.8595211013
2.82967065493,15.8572762064
2.82961858875,15.8554337424
2.82976546341,15.8534230062
2.82970994934,15.8514480366
2.82984967581,15.8494272317
2.82973904152,15.8468284755
2.82982686284,15.8443173858
2.82981979518,15.8440726219
2.82917125093,15.8386906662
2.82873686726,15.8354810898
2.8284103055,15.8306772055
2.82804335931,15.8270017845
2.82759430842,15.8232620615
2.82759430842,15.8232620615
2.82682753474,15.8148518834
2.82682753474,15.8148518834
2.82630884541,15.8100666392
2.82591441359,15.8054642206
2.82560239765,15.8006647395
2.8253528811,15.7956493245
2.82502763638,15.7908134708
2.82467674049,15.7831287715
2.82437289306,15.7777575505
2.82396836577,15.7721346072
2.82375613899,15.7662340783
2.8233384794,15.7601385798
2.82310815766,15.753841385
2.82278961646,15.7473490227
2.82238616685,15.7407936703
2.82213078301,15.733967624
2.82235191513,15.7270539253
2.82237379198,15.7163775708
2.8226805096,15.7088766868
2.8226805096,15.7088766868
2.82302639529,15.6933028074
2.82302639529,15.6933028074
2.82361927472,15.6853829681
2.82373947662,15.6772483689
2.82401313357,15.6689792904
2.82402005995,15.6686614873
2.82376099308,15.6550229169
2.82370135413,15.6480019572
2.82357535889,15.6366775957
2.82317136311,15.6282746088
2.82307246381,15.6205881237
2.82310849319,15.6133595832
2.82273577863,15.6050872962
2.82271916097,15.6028656385
2.82271916097,15.6028656385
2.82271916097,15.6028656385
2.82068636076,15.5634724402
2.82019876412,15.5527637473
2.8195368818,15.5364261973
2.8195368818,15.5364261973
2.81829952277,15.5128986938
2.81829952277,15.5128986938
2.81802558238,15.5077141652
2.81802558238,15.5077141652
2.81802558238,15.5077141652
2.81802558238,15.5077141652
2.8142576354,15.4520299909
2.81335030695,15.4391570499
2.81240566162,15.4262240646
2.81129515291,15.4063197301
