x,y
2.23708930671,12.0910584068
2.23708930671,12.0910584068
2.23779451661,12.0908405322
2.23806222522,12.0906705437
2.2383301709,12.0905001637
2.2383301709,12.0905001637
2.23873160353,12.0902444519
2.23913339738,12.0899879687
2.23913339738,12.0899879687
2.23953500991,12.08973106
2.23980290027,12.0895593918
2.24007076616,12.0893874987
2.24015310814,12.0893723901
2.2402100544,12.0894056825
2.24022909738,12.0894166117
2.24028643808,12.0894489112
2.24030560245,12.089459504
2.24036335144,12.0894908179
2.24040198421,12.0895112635
2.2404407674,12.089531388
2.24047965522,12.0895511677
2.24051870662,12.0895706324
2.24051870662,12.0895706324
2.24054968489,12.0895857921
2.24069829513,12.0897011361
2.24069829513,12.0897011361
2.24079761041,12.0897788199
2.24086317133,12.0898303755
2.24089575243,12.0898560797
2.24099260306,12.089932823
2.24105650428,12.0899837393
2.24111990081,12.0900344817
2.24118254984,12.0900848552
2.24124904565,12.0901304925
2.24136459758,12.0901233536
2.24153925685,12.0901112135
2.24159795003,12.090106776
2.24177471673,12.0900923475
2.24189355357,12.0900817657
2.24201304834,12.0900704255
2.24213328441,12.0900583194
2.24225431542,12.0900454413
2.24225431542,12.0900454413
2.24240519234,12.090028434
2.24324343629,12.0895245096
2.24324343629,12.0895245096
2.24396255415,12.0890905911
2.24444457451,12.0887989221
2.24468689691,12.0886520494
2.24541540875,12.0882095241
2.24590413807,12.0879118457
2.24639505697,12.0876121919
2.24640617424,12.0876053986
2.24640617424,12.0876053986
2.24642774486,12.0878764654
2.24643894771,12.08801222
2.24644274298,12.0880574827
2.24644274298,12.0880574827
2.24645814174,12.0882375468
2.24646996013,12.0883720445
2.24647796919,12.0884614673
2.24664528199,12.0885353176
2.24664528199,12.0885353176
2.24689453425,12.0886244913
2.24724134082,12.0886468351
2.24724134082,12.0886468351
2.2476244459,12.0888038039
2.24803637151,12.0888460387
2.24803637151,12.0888460387
2.24803637151,12.0888460387
2.24803637151,12.0888460387
2.24803637151,12.0888460387
2.24831647253,12.0887928209
2.24831647253,12.0887928209
2.25097300482,12.088151842
2.25167244668,12.0875972603
2.25191811836,12.0869246689
2.25246929666,12.0865111711
2.25246929666,12.0865111711
2.25331955154,12.0850837069
2.25368532379,12.0841402639
2.25418957056,12.0829184178
2.25447815082,12.0819072575
2.25447815082,12.0819072575
2.25447815082,12.0819072575
2.25415327446,12.0792190138
2.25406223651,12.0749681927
2.25396173995,12.0731131249
2.25396173995,12.0731131249
2.25396173995,12.0731131249
2.25396173995,12.0731131249
2.25360165119,12.0667851865
2.2537077157,12.0643152795
2.2537077157,12.0643152795
2.25373470311,12.0589065179
2.25452041542,12.0556890732
2.2555715264,12.05044708
2.25631557719,12.0469502225
2.25701868801,12.0431242438
2.25792308295,12.0393514936
2.25884376134,12.0352478064
2.25961304283,12.0311526424
2.26045507399,12.0267226329
2.26128818398,12.0218957607
2.26157347525,12.0180018327
2.26157347525,12.0180018327
2.26272749609,12.0068514831
2.26300656164,12.0023799183
2.26300656164,12.0023799183
2.26329003598,11.9981934982
2.26389005113,11.993304411
2.26495658309,11.9828512592
2.26495658309,11.9828512592
2.26541243629,11.9778463357
2.26584162382,11.9727227267
2.26641526149,11.9669710317
2.26684420702,11.9613538142
2.26758454071,11.9527229866
2.26758454071,11.9527229866
2.26866122968,11.9409426208
2.26921722012,11.9348502757
2.26971236509,11.9300470155
2.26971236509,11.9300470155
2.26971236509,11.9300470155
2.26971236509,11.9300470155
2.27194105524,11.9070668553
2.27340619928,11.8921528102
2.27490604799,11.8803022967
2.27490604799,11.8803022967
2.27556323303,11.8725167564
2.27636360577,11.8641757433
2.27813444055,11.8481359508
2.27813444055,11.8481359508
2.27850154373,11.8452908995
2.27850154373,11.8452908995
2.28226220167,11.8222081517
2.28373196501,11.8133955394
2.28524461402,11.8046624002
2.28720962608,11.7906965521
2.28896501037,11.7815820839
2.29058148762,11.772257743
2.29224139521,11.7626733296
2.29279973805,11.7595090651
2.29279973805,11.7595090651
2.29279973805,11.7595090651
2.29797808568,11.7316577797
2.30200671252,11.7103164075
2.30398808433,11.6997134142
2.30699904167,11.683409925
2.30699904167,11.683409925
2.30956843345,11.672266428
2.31385607745,11.6499038097
2.31385607745,11.6499038097
2.31631490474,11.6385599928
2.31873032501,11.6274772969
2.32044055087,11.617638427
2.32184226757,11.6082219906
2.32308624705,11.5994355179
2.32482794813,11.5892040304
2.32712787769,11.5748603571
2.3290146237,11.5647149338
2.33020454474,11.5560433547
2.33194256491,11.5466548235
2.33194256491,11.5466548235
2.33209038108,11.5457919321
2.3363593384,11.5225255502
2.34073499405,11.498070226
2.34297706775,11.4858532988
2.34297706775,11.4858532988
2.34543245402,11.4735348441
2.34893859765,11.4548048199
2.35374161624,11.4310470388
2.35374161624,11.4310470388
2.35594977548,11.4183625137
2.35841235278,11.4061958596
2.36090886795,11.3940356988
2.36332806484,11.3826941169
2.36584829858,11.3714823125
2.36799286643,11.3602766446
2.3704722499,11.3488861217
2.37419364181,11.3324780479
2.37606436604,11.3212519361
2.37848294642,11.3100929379
2.37848294642,11.3100929379
2.38072992891,11.2978185216
2.38423065327,11.277915525
2.38594471304,11.2673477214
2.38785132434,11.2566812352
2.38785132434,11.2566812352
2.3894318277,11.246088511
2.39070909919,11.2357246238
2.3953946806,11.2087433905
2.3953946806,11.2087433905
2.3967797435,11.1983317455
2.39813485494,11.1877643929
2.39952210097,11.1772093843
2.40069080545,11.1677714545
2.40165757814,11.1580979576
2.40277932777,11.148455228
